Country;Date;Year;NDVI
Niger;Dec 10;2021;0.129
Niger;Dec 11;2021;0.128
Niger;Dec 12;2021;0.128
Niger;Dec 13;2021;0.128
Niger;Dec 14;2021;0.127
Niger;Dec 15;2021;0.127
Niger;Dec 16;2021;0.127
Niger;Dec 17;2021;0.127
Niger;Dec 18;2021;0.127
Niger;Dec 19;2021;0.127
Niger;Dec 20;2021;0.126
Niger;Dec 21;2021;0.126
Niger;Dec 22;2021;0.125
Niger;Dec 23;2021;0.125
Niger;Dec 24;2021;0.125
Niger;Dec 25;2021;0.125
Niger;Dec 26;2021;0.125
Niger;Dec 27;2021;0.124
Niger;Dec 28;2021;0.125
Niger;Dec 29;2021;0.124
Niger;Dec 30;2021;0.124
Brazil;janv-01;2019;0.725
Brazil;janv-02;2019;0.726
Brazil;janv-03;2019;0.722
Brazil;janv-04;2019;0.723
Brazil;janv-05;2019;0.722
Brazil;janv-06;2019;0.722
Brazil;janv-07;2019;0.723
Brazil;janv-08;2019;0.726
Brazil;janv-09;2019;0.726
Brazil;janv-10;2019;0.727
Brazil;janv-11;2019;0.726
Brazil;janv-12;2019;0.723
Brazil;janv-13;2019;0.725
Brazil;janv-14;2019;0.724
Brazil;janv-15;2019;0.72
Brazil;janv-16;2019;0.718
Brazil;janv-17;2019;0.716
Brazil;janv-18;2019;0.715
Brazil;janv-19;2019;0.717
Brazil;janv-20;2019;0.716
Brazil;janv-21;2019;0.714
Brazil;janv-22;2019;0.713
Brazil;janv-23;2019;0.713
Brazil;janv-24;2019;0.708
Brazil;janv-25;2019;0.705
Brazil;janv-26;2019;0.7
Brazil;janv-27;2019;0.699
Brazil;janv-28;2019;0.701
Brazil;janv-29;2019;0.699
Brazil;janv-30;2019;0.699
Brazil;janv-31;2019;0.704
Brazil;Feb 1;2019;0.704
Brazil;Feb 2;2019;0.704
Brazil;Feb 3;2019;0.704
Brazil;Feb 4;2019;0.706
Brazil;Feb 5;2019;0.704
Brazil;Feb 6;2019;0.702
Brazil;Feb 7;2019;0.702
Brazil;Feb 8;2019;0.701
Brazil;Feb 9;2019;0.701
Brazil;Feb 10;2019;0.702
Brazil;Feb 11;2019;0.705
Brazil;Feb 12;2019;0.707
Brazil;Feb 13;2019;0.706
Brazil;Feb 14;2019;0.707
Brazil;Feb 15;2019;0.704
Brazil;Feb 16;2019;0.701
Brazil;Feb 17;2019;0.702
Brazil;Feb 18;2019;0.704
Brazil;Feb 19;2019;0.704
Brazil;Feb 20;2019;0.703
Brazil;Feb 21;2019;0.704
Brazil;Feb 22;2019;0.706
Brazil;Feb 23;2019;0.709
Brazil;Feb 24;2019;0.71
Brazil;Feb 25;2019;0.71
Brazil;Feb 26;2019;0.712
Brazil;Feb 27;2019;0.714
Brazil;Feb 28;2019;0.713
Brazil;mars-01;2019;0.717
Brazil;mars-02;2019;0.716
Brazil;mars-03;2019;0.718
Brazil;mars-04;2019;0.716
Brazil;mars-05;2019;0.715
Brazil;mars-06;2019;0.718
Brazil;mars-07;2019;0.719
Brazil;mars-08;2019;0.721
Brazil;mars-09;2019;0.72
Brazil;mars-10;2019;0.72
Brazil;mars-11;2019;0.72
Brazil;mars-12;2019;0.721
Brazil;mars-13;2019;0.72
Brazil;mars-14;2019;0.718
Brazil;mars-15;2019;0.717
Brazil;mars-16;2019;0.716
Brazil;mars-17;2019;0.715
Brazil;mars-18;2019;0.715
Brazil;mars-19;2019;0.714
Brazil;mars-20;2019;0.716
Brazil;mars-21;2019;0.717
Brazil;mars-22;2019;0.715
Brazil;mars-23;2019;0.713
Brazil;mars-24;2019;0.713
Brazil;mars-25;2019;0.72
Brazil;mars-26;2019;0.723
Brazil;mars-27;2019;0.721
Brazil;mars-28;2019;0.72
Brazil;mars-29;2019;0.722
Brazil;mars-30;2019;0.722
Brazil;mars-31;2019;0.722
Brazil;Apr 1;2019;0.725
Brazil;Apr 2;2019;0.724
Brazil;Apr 3;2019;0.724
Brazil;Apr 4;2019;0.726
Brazil;Apr 5;2019;0.726
Brazil;Apr 6;2019;0.728
Brazil;Apr 7;2019;0.734
Brazil;Apr 8;2019;0.735
Brazil;Apr 9;2019;0.735
Brazil;Apr 10;2019;0.735
Brazil;Apr 11;2019;0.736
Brazil;Apr 12;2019;0.738
Brazil;Apr 13;2019;0.739
Brazil;Apr 14;2019;0.74
Brazil;Apr 15;2019;0.741
Brazil;Apr 16;2019;0.74
Brazil;Apr 17;2019;0.701
Brazil;Apr 18;2019;0.721
Brazil;Apr 19;2019;0.722
Brazil;Apr 20;2019;0.727
Brazil;Apr 21;2019;0.731
Brazil;Apr 22;2019;0.73
Brazil;Apr 23;2019;0.734
Brazil;Apr 24;2019;0.735
Brazil;Apr 25;2019;0.737
Brazil;Apr 26;2019;0.74
Brazil;Apr 27;2019;0.744
Brazil;Apr 28;2019;0.747
Brazil;Apr 29;2019;0.752
Brazil;Apr 30;2019;0.754
Brazil;May 1;2019;0.754
Brazil;May 2;2019;0.751
Brazil;May 3;2019;0.75
Brazil;May 4;2019;0.75
Brazil;May 5;2019;0.75
Brazil;May 6;2019;0.751
Brazil;May 7;2019;0.751
Brazil;May 8;2019;0.75
Brazil;May 9;2019;0.749
Brazil;May 10;2019;0.749
Brazil;May 11;2019;0.748
Brazil;May 12;2019;0.747
Brazil;May 13;2019;0.744
Brazil;May 14;2019;0.741
Brazil;May 15;2019;0.737
Brazil;May 16;2019;0.735
Brazil;May 17;2019;0.734
Brazil;May 18;2019;0.732
Brazil;May 19;2019;0.733
Brazil;May 20;2019;0.735
Brazil;May 21;2019;0.735
Brazil;May 22;2019;0.735
Brazil;May 23;2019;0.733
Brazil;May 24;2019;0.733
Brazil;May 25;2019;0.732
Brazil;May 26;2019;0.732
Brazil;May 27;2019;0.732
Brazil;May 28;2019;0.731
Brazil;May 29;2019;0.731
Brazil;May 30;2019;0.731
Brazil;May 31;2019;0.73
Brazil;juin-01;2019;0.728
Brazil;juin-02;2019;0.726
Brazil;juin-03;2019;0.725
Brazil;juin-04;2019;0.724
Brazil;juin-05;2019;0.722
Brazil;juin-06;2019;0.72
Brazil;juin-07;2019;0.72
Brazil;juin-08;2019;0.719
Brazil;juin-09;2019;0.718
Brazil;juin-10;2019;0.689
Brazil;juin-11;2019;0.717
Brazil;juin-12;2019;0.717
Brazil;juin-13;2019;0.717
Brazil;juin-14;2019;0.717
Brazil;juin-15;2019;0.715
Brazil;juin-16;2019;0.714
Brazil;juin-17;2019;0.713
Brazil;juin-18;2019;0.711
Brazil;juin-19;2019;0.71
Brazil;juin-20;2019;0.709
Brazil;juin-21;2019;0.709
Brazil;juin-22;2019;0.708
Brazil;juin-23;2019;0.707
Brazil;juin-24;2019;0.705
Brazil;juin-25;2019;0.703
Brazil;juin-26;2019;0.701
Brazil;juin-27;2019;0.699
Brazil;juin-28;2019;0.699
Brazil;juin-29;2019;0.696
Brazil;juin-30;2019;0.695
Brazil;juil-01;2019;0.693
Brazil;juil-02;2019;0.692
Brazil;juil-03;2019;0.689
Brazil;juil-04;2019;0.688
Brazil;juil-05;2019;0.686
Brazil;juil-06;2019;0.685
Brazil;juil-07;2019;0.683
Brazil;juil-08;2019;0.681
Brazil;juil-09;2019;0.68
Brazil;juil-10;2019;0.679
Brazil;juil-11;2019;0.678
Brazil;juil-12;2019;0.677
Brazil;juil-13;2019;0.677
Brazil;juil-14;2019;0.676
Brazil;juil-15;2019;0.674
Brazil;juil-16;2019;0.673
Brazil;juil-17;2019;0.672
Brazil;juil-18;2019;0.671
Brazil;juil-19;2019;0.67
Brazil;juil-20;2019;0.668
Brazil;juil-21;2019;0.667
Brazil;juil-22;2019;0.665
Brazil;juil-23;2019;0.664
Brazil;juil-24;2019;0.663
Brazil;juil-25;2019;0.662
Brazil;juil-26;2019;0.661
Brazil;juil-27;2019;0.659
Brazil;juil-28;2019;0.658
Brazil;juil-29;2019;0.656
Brazil;juil-30;2019;0.654
Brazil;juil-31;2019;0.652
Brazil;Aug 1;2019;0.65
Brazil;Aug 2;2019;0.65
Brazil;Aug 3;2019;0.649
Brazil;Aug 4;2019;0.649
Brazil;Aug 5;2019;0.648
Brazil;Aug 6;2019;0.647
Brazil;Aug 7;2019;0.645
Brazil;Aug 8;2019;0.644
Brazil;Aug 9;2019;0.641
Brazil;Aug 10;2019;0.639
Brazil;Aug 11;2019;0.637
Brazil;Aug 12;2019;0.638
Brazil;Aug 13;2019;0.636
Brazil;Aug 14;2019;0.633
Brazil;Aug 15;2019;0.632
Brazil;Aug 16;2019;0.627
Brazil;Aug 17;2019;0.627
Brazil;Aug 18;2019;0.624
Brazil;Aug 19;2019;0.623
Brazil;Aug 20;2019;0.624
Brazil;Aug 21;2019;0.625
Brazil;Aug 22;2019;0.624
Brazil;Aug 23;2019;0.624
Brazil;Aug 24;2019;0.623
Brazil;Aug 25;2019;0.622
Brazil;Aug 26;2019;0.621
Brazil;Aug 27;2019;0.62
Brazil;Aug 28;2019;0.617
Brazil;Aug 29;2019;0.615
Brazil;Aug 30;2019;0.615
Brazil;Aug 31;2019;0.615
Brazil;sept-01;2019;0.617
Brazil;sept-02;2019;0.618
Brazil;sept-03;2019;0.619
Brazil;sept-04;2019;0.617
Brazil;sept-05;2019;0.617
Brazil;sept-06;2019;0.616
Brazil;sept-07;2019;0.615
Brazil;sept-08;2019;0.614
Brazil;sept-09;2019;0.614
Brazil;sept-10;2019;0.613
Brazil;sept-11;2019;0.612
Brazil;sept-12;2019;0.612
Brazil;sept-13;2019;0.612
Brazil;sept-14;2019;0.612
Brazil;sept-15;2019;0.612
Brazil;sept-16;2019;0.612
Brazil;sept-17;2019;0.609
Brazil;sept-18;2019;0.609
Brazil;sept-19;2019;0.607
Brazil;sept-20;2019;0.608
Brazil;sept-21;2019;0.606
Brazil;sept-22;2019;0.607
Brazil;sept-23;2019;0.607
Brazil;sept-24;2019;0.607
Brazil;sept-25;2019;0.607
Brazil;sept-26;2019;0.608
Brazil;sept-27;2019;0.611
Brazil;sept-28;2019;0.611
Brazil;sept-29;2019;0.611
Brazil;sept-30;2019;0.609
Brazil;oct-01;2019;0.612
Brazil;oct-02;2019;0.611
Brazil;oct-03;2019;0.612
Brazil;oct-04;2019;0.611
Brazil;oct-05;2019;0.606
Brazil;oct-06;2019;0.605
Brazil;oct-07;2019;0.604
Brazil;oct-08;2019;0.603
Brazil;oct-09;2019;0.601
Brazil;oct-10;2019;0.602
Brazil;oct-11;2019;0.602
Brazil;oct-12;2019;0.6
Brazil;oct-13;2019;0.598
Brazil;oct-14;2019;0.593
Brazil;oct-15;2019;0.587
Brazil;oct-16;2019;0.586
Brazil;oct-17;2019;0.585
Brazil;oct-18;2019;0.585
Brazil;oct-19;2019;0.591
Brazil;oct-20;2019;0.595
Brazil;oct-21;2019;0.595
Brazil;oct-22;2019;0.595
Brazil;oct-23;2019;0.604
Brazil;oct-24;2019;0.609
Brazil;oct-25;2019;0.611
Brazil;oct-26;2019;0.612
Brazil;oct-27;2019;0.611
Brazil;oct-28;2019;0.615
Brazil;oct-29;2019;0.617
Brazil;oct-30;2019;0.619
Brazil;oct-31;2019;0.619
Brazil;nov-01;2019;0.618
Brazil;nov-02;2019;0.619
Brazil;nov-03;2019;0.616
Brazil;nov-04;2019;0.611
Brazil;nov-05;2019;0.609
Brazil;nov-06;2019;0.609
Brazil;nov-07;2019;0.606
Brazil;nov-08;2019;0.6
Brazil;nov-09;2019;0.601
Brazil;nov-10;2019;0.599
Brazil;nov-11;2019;0.603
Brazil;nov-12;2019;0.601
Brazil;nov-13;2019;0.597
Brazil;nov-14;2019;0.597
Brazil;nov-15;2019;0.594
Brazil;nov-16;2019;0.591
Brazil;nov-17;2019;0.597
Brazil;nov-18;2019;0.608
Brazil;nov-19;2019;0.621
Brazil;nov-20;2019;0.634
Brazil;nov-21;2019;0.634
Brazil;nov-22;2019;0.639
Brazil;nov-23;2019;0.649
Brazil;nov-24;2019;0.655
Brazil;nov-25;2019;0.658
Brazil;nov-26;2019;0.661
Brazil;nov-27;2019;0.662
Brazil;nov-28;2019;0.665
Brazil;nov-29;2019;0.668
Brazil;nov-30;2019;0.671
Brazil;Dec 1;2019;0.676
Brazil;Dec 2;2019;0.68
Brazil;Dec 3;2019;0.678
Brazil;Dec 4;2019;0.674
Brazil;Dec 5;2019;0.669
Brazil;Dec 6;2019;0.665
Brazil;Dec 7;2019;0.665
Brazil;Dec 8;2019;0.669
Brazil;Dec 9;2019;0.668
Brazil;Dec 10;2019;0.665
Brazil;Dec 11;2019;0.666
Brazil;Dec 12;2019;0.67
Brazil;Dec 13;2019;0.671
Brazil;Dec 14;2019;0.673
Brazil;Dec 15;2019;0.675
Brazil;Dec 16;2019;0.675
Brazil;Dec 17;2019;0.675
Brazil;Dec 18;2019;0.676
Brazil;Dec 19;2019;0.677
Brazil;Dec 20;2019;0.678
Brazil;Dec 21;2019;0.68
Brazil;Dec 22;2019;0.68
Brazil;Dec 23;2019;0.68
Brazil;Dec 24;2019;0.68
Brazil;Dec 25;2019;0.678
Brazil;Dec 26;2019;0.682
Brazil;Dec 27;2019;0.684
Brazil;Dec 28;2019;0.684
Brazil;Dec 29;2019;0.689
Brazil;Dec 30;2019;0.692
Brazil;Dec 31;2019;0.708
Brazil;janv-01;2020;0.714
Brazil;janv-02;2020;0.721
Brazil;janv-03;2020;0.723
Brazil;janv-04;2020;0.727
Brazil;janv-05;2020;0.727
Brazil;janv-06;2020;0.725
Brazil;janv-07;2020;0.727
Brazil;janv-08;2020;0.732
Brazil;janv-09;2020;0.733
Brazil;janv-10;2020;0.734
Brazil;janv-11;2020;0.735
Brazil;janv-12;2020;0.735
Brazil;janv-13;2020;0.734
Brazil;janv-14;2020;0.733
Brazil;janv-15;2020;0.729
Brazil;janv-16;2020;0.725
Brazil;janv-17;2020;0.726
Brazil;janv-18;2020;0.726
Brazil;janv-19;2020;0.728
Brazil;janv-20;2020;0.729
Brazil;janv-21;2020;0.73
Brazil;janv-22;2020;0.73
Brazil;janv-23;2020;0.735
Brazil;janv-24;2020;0.735
Brazil;janv-25;2020;0.736
Brazil;janv-26;2020;0.737
Brazil;janv-27;2020;0.739
Brazil;janv-28;2020;0.741
Brazil;janv-29;2020;0.743
Brazil;janv-30;2020;0.744
Brazil;janv-31;2020;0.744
Brazil;Feb 1;2020;0.742
Brazil;Feb 2;2020;0.74
Brazil;Feb 3;2020;0.745
Brazil;Feb 4;2020;0.742
Brazil;Feb 5;2020;0.74
Brazil;Feb 6;2020;0.741
Brazil;Feb 7;2020;0.742
Brazil;Feb 8;2020;0.742
Brazil;Feb 9;2020;0.74
Brazil;Feb 10;2020;0.741
Brazil;Feb 11;2020;0.741
Brazil;Feb 12;2020;0.74
Brazil;Feb 13;2020;0.738
Brazil;Feb 14;2020;0.737
Brazil;Feb 15;2020;0.734
Brazil;Feb 16;2020;0.734
Brazil;Feb 17;2020;0.735
Brazil;Feb 18;2020;0.735
Brazil;Feb 19;2020;0.73
Brazil;Feb 20;2020;0.728
Brazil;Feb 21;2020;0.728
Brazil;Feb 22;2020;0.727
Brazil;Feb 23;2020;0.727
Brazil;Feb 24;2020;0.727
Brazil;Feb 25;2020;0.725
Brazil;Feb 26;2020;0.719
Brazil;Feb 27;2020;0.719
Brazil;Feb 28;2020;0.717
Brazil;Feb 29;2020;0.717
Brazil;mars-01;2020;0.717
Brazil;mars-02;2020;0.717
Brazil;mars-03;2020;0.717
Brazil;mars-04;2020;0.717
Brazil;mars-05;2020;0.719
Brazil;mars-06;2020;0.719
Brazil;mars-07;2020;0.719
Brazil;mars-08;2020;0.719
Brazil;mars-09;2020;0.72
Brazil;mars-10;2020;0.72
Brazil;mars-11;2020;0.721
Brazil;mars-12;2020;0.72
Brazil;mars-13;2020;0.723
Brazil;mars-14;2020;0.722
Brazil;mars-15;2020;0.726
Brazil;mars-16;2020;0.728
Brazil;mars-17;2020;0.732
Brazil;mars-18;2020;0.734
Brazil;mars-19;2020;0.737
Brazil;mars-20;2020;0.738
Brazil;mars-21;2020;0.737
Brazil;mars-22;2020;0.738
Brazil;mars-23;2020;0.738
Brazil;mars-24;2020;0.739
Brazil;mars-25;2020;0.738
Brazil;mars-26;2020;0.738
Brazil;mars-27;2020;0.738
Brazil;mars-28;2020;0.74
Brazil;mars-29;2020;0.738
Brazil;mars-30;2020;0.738
Brazil;mars-31;2020;0.735
Brazil;Apr 1;2020;0.733
Brazil;Apr 2;2020;0.729
Brazil;Apr 3;2020;0.727
Brazil;Apr 4;2020;0.724
Brazil;Apr 5;2020;0.723
Brazil;Apr 6;2020;0.722
Brazil;Apr 7;2020;0.719
Brazil;Apr 8;2020;0.718
Brazil;Apr 9;2020;0.719
Brazil;Apr 10;2020;0.72
Brazil;Apr 11;2020;0.724
Brazil;Apr 12;2020;0.73
Brazil;Apr 13;2020;0.729
Brazil;Apr 14;2020;0.729
Brazil;Apr 15;2020;0.73
Brazil;Apr 16;2020;0.731
Brazil;Apr 17;2020;0.732
Brazil;Apr 18;2020;0.733
Brazil;Apr 19;2020;0.735
Brazil;Apr 20;2020;0.74
Brazil;Apr 21;2020;0.743
Brazil;Apr 22;2020;0.745
Brazil;Apr 23;2020;0.746
Brazil;Apr 24;2020;0.747
Brazil;Apr 25;2020;0.747
Brazil;Apr 26;2020;0.747
Brazil;Apr 27;2020;0.747
Brazil;Apr 28;2020;0.744
Brazil;Apr 29;2020;0.742
Brazil;Apr 30;2020;0.74
Brazil;May 1;2020;0.74
Brazil;May 2;2020;0.741
Brazil;May 3;2020;0.742
Brazil;May 4;2020;0.742
Brazil;May 5;2020;0.74
Brazil;May 6;2020;0.739
Brazil;May 7;2020;0.738
Brazil;May 8;2020;0.737
Brazil;May 9;2020;0.737
Brazil;May 10;2020;0.737
Brazil;May 11;2020;0.735
Brazil;May 12;2020;0.734
Brazil;May 13;2020;0.737
Brazil;May 14;2020;0.739
Brazil;May 15;2020;0.741
Brazil;May 16;2020;0.743
Brazil;May 17;2020;0.743
Brazil;May 18;2020;0.743
Brazil;May 19;2020;0.743
Brazil;May 20;2020;0.743
Brazil;May 21;2020;0.743
Brazil;May 22;2020;0.741
Brazil;May 23;2020;0.741
Brazil;May 24;2020;0.74
Brazil;May 25;2020;0.738
Brazil;May 26;2020;0.737
Brazil;May 27;2020;0.74
Brazil;May 28;2020;0.739
Brazil;May 29;2020;0.739
Brazil;May 30;2020;0.737
Brazil;May 31;2020;0.737
Brazil;juin-01;2020;0.737
Brazil;juin-02;2020;0.738
Brazil;juin-03;2020;0.739
Brazil;juin-04;2020;0.738
Brazil;juin-05;2020;0.737
Brazil;juin-06;2020;0.737
Brazil;juin-07;2020;0.738
Brazil;juin-08;2020;0.737
Brazil;juin-09;2020;0.737
Brazil;juin-10;2020;0.737
Brazil;juin-11;2020;0.736
Brazil;juin-12;2020;0.734
Brazil;juin-13;2020;0.733
Brazil;juin-14;2020;0.731
Brazil;juin-15;2020;0.73
Brazil;juin-16;2020;0.729
Brazil;juin-17;2020;0.727
Brazil;juin-18;2020;0.726
Brazil;juin-19;2020;0.723
Brazil;juin-20;2020;0.722
Brazil;juin-21;2020;0.722
Brazil;juin-22;2020;0.719
Brazil;juin-23;2020;0.718
Brazil;juin-24;2020;0.716
Brazil;juin-25;2020;0.715
Brazil;juin-26;2020;0.713
Brazil;juin-27;2020;0.711
Brazil;juin-28;2020;0.71
Brazil;juin-29;2020;0.707
Brazil;juin-30;2020;0.706
Brazil;juil-01;2020;0.706
Brazil;juil-02;2020;0.706
Brazil;juil-03;2020;0.704
Brazil;juil-04;2020;0.703
Brazil;juil-05;2020;0.702
Brazil;juil-06;2020;0.701
Brazil;juil-07;2020;0.701
Brazil;juil-08;2020;0.701
Brazil;juil-09;2020;0.7
Brazil;juil-10;2020;0.699
Brazil;juil-11;2020;0.698
Brazil;juil-12;2020;0.696
Brazil;juil-13;2020;0.695
Brazil;juil-14;2020;0.694
Brazil;juil-15;2020;0.692
Brazil;juil-16;2020;0.691
Brazil;juil-17;2020;0.688
Brazil;juil-18;2020;0.687
Brazil;juil-19;2020;0.686
Brazil;juil-20;2020;0.685
Brazil;juil-21;2020;0.683
Brazil;juil-22;2020;0.683
Brazil;juil-23;2020;0.682
Brazil;juil-24;2020;0.681
Brazil;juil-25;2020;0.68
Brazil;juil-26;2020;0.678
Brazil;juil-27;2020;0.677
Brazil;juil-28;2020;0.674
Brazil;juil-29;2020;0.673
Brazil;juil-30;2020;0.671
Brazil;juil-31;2020;0.669
Brazil;Aug 1;2020;0.668
Brazil;Aug 2;2020;0.666
Brazil;Aug 3;2020;0.665
Brazil;Aug 4;2020;0.662
Brazil;Aug 5;2020;0.661
Brazil;Aug 6;2020;0.66
Brazil;Aug 7;2020;0.657
Brazil;Aug 8;2020;0.653
Brazil;Aug 9;2020;0.65
Brazil;Aug 10;2020;0.648
Brazil;Aug 11;2020;0.643
Brazil;Aug 12;2020;0.643
Brazil;Aug 13;2020;0.641
Brazil;Aug 14;2020;0.639
Brazil;Aug 15;2020;0.637
Brazil;Aug 16;2020;0.635
Brazil;Aug 17;2020;0.632
Brazil;Aug 18;2020;0.631
Brazil;Aug 19;2020;0.63
Brazil;Aug 20;2020;0.63
Brazil;Aug 21;2020;0.629
Brazil;Aug 22;2020;0.627
Brazil;Aug 23;2020;0.623
Brazil;Aug 24;2020;0.62
Brazil;Aug 25;2020;0.618
Brazil;Aug 26;2020;0.621
Brazil;Aug 27;2020;0.622
Brazil;Aug 28;2020;0.623
Brazil;Aug 29;2020;0.619
Brazil;Aug 30;2020;0.618
Brazil;Aug 31;2020;0.616
Brazil;sept-01;2020;0.615
Brazil;sept-02;2020;0.613
Brazil;sept-03;2020;0.608
Brazil;sept-04;2020;0.608
Brazil;sept-05;2020;0.603
Brazil;sept-06;2020;0.601
Brazil;sept-07;2020;0.598
Brazil;sept-08;2020;0.596
Brazil;sept-09;2020;0.588
Brazil;sept-10;2020;0.586
Brazil;sept-11;2020;0.583
Brazil;sept-12;2020;0.581
Brazil;sept-13;2020;0.578
Brazil;sept-14;2020;0.572
Brazil;sept-15;2020;0.569
Brazil;sept-16;2020;0.573
Brazil;sept-17;2020;0.575
Brazil;sept-18;2020;0.575
Brazil;sept-19;2020;0.579
Brazil;sept-20;2020;0.587
Brazil;sept-21;2020;0.595
Brazil;sept-22;2020;0.599
Brazil;sept-23;2020;0.602
Brazil;sept-24;2020;0.603
Brazil;sept-25;2020;0.607
Brazil;sept-26;2020;0.609
Brazil;sept-27;2020;0.609
Brazil;sept-28;2020;0.608
Brazil;sept-29;2020;0.605
Brazil;sept-30;2020;0.605
Brazil;oct-01;2020;0.606
Brazil;oct-02;2020;0.606
Brazil;oct-03;2020;0.608
Brazil;oct-04;2020;0.612
Brazil;oct-05;2020;0.614
Brazil;oct-06;2020;0.615
Brazil;oct-07;2020;0.614
Brazil;oct-08;2020;0.614
Brazil;oct-09;2020;0.615
Brazil;oct-10;2020;0.615
Brazil;oct-11;2020;0.615
Brazil;oct-12;2020;0.616
Brazil;oct-13;2020;0.619
Brazil;oct-14;2020;0.621
Brazil;oct-15;2020;0.623
Brazil;oct-16;2020;0.626
Brazil;oct-17;2020;0.628
Brazil;oct-18;2020;0.626
Brazil;oct-19;2020;0.621
Brazil;oct-20;2020;0.615
Brazil;oct-21;2020;0.607
Brazil;oct-22;2020;0.605
Brazil;oct-23;2020;0.607
Brazil;oct-24;2020;0.612
Brazil;oct-25;2020;0.61
Brazil;oct-26;2020;0.614
Brazil;oct-27;2020;0.619
Brazil;oct-28;2020;0.62
Brazil;oct-29;2020;0.619
Brazil;oct-30;2020;0.629
Brazil;oct-31;2020;0.634
Brazil;nov-01;2020;0.633
Brazil;nov-02;2020;0.629
Brazil;nov-03;2020;0.635
Brazil;nov-04;2020;0.639
Brazil;nov-05;2020;0.641
Brazil;nov-06;2020;0.643
Brazil;nov-07;2020;0.645
Brazil;nov-08;2020;0.651
Brazil;nov-09;2020;0.646
Brazil;nov-10;2020;0.648
Brazil;nov-11;2020;0.649
Brazil;nov-12;2020;0.647
Brazil;nov-13;2020;0.648
Brazil;nov-14;2020;0.653
Brazil;nov-15;2020;0.659
Brazil;nov-16;2020;0.662
Brazil;nov-17;2020;0.666
Brazil;nov-18;2020;0.669
Brazil;nov-19;2020;0.668
Brazil;nov-20;2020;0.666
Brazil;nov-21;2020;0.67
Brazil;nov-22;2020;0.672
Brazil;nov-23;2020;0.672
Brazil;nov-24;2020;0.679
Brazil;nov-25;2020;0.682
Brazil;nov-26;2020;0.684
Brazil;nov-27;2020;0.686
Brazil;nov-28;2020;0.685
Brazil;nov-29;2020;0.685
Brazil;nov-30;2020;0.684
Brazil;Dec 1;2020;0.686
Brazil;Dec 2;2020;0.686
Brazil;Dec 3;2020;0.688
Brazil;Dec 4;2020;0.691
Brazil;Dec 5;2020;0.693
Brazil;Dec 6;2020;0.699
Brazil;Dec 7;2020;0.699
Brazil;Dec 8;2020;0.702
Brazil;Dec 9;2020;0.703
Brazil;Dec 10;2020;0.707
Brazil;Dec 11;2020;0.709
Brazil;Dec 12;2020;0.709
Brazil;Dec 13;2020;0.711
Brazil;Dec 14;2020;0.709
Brazil;Dec 15;2020;0.712
Brazil;Dec 16;2020;0.714
Brazil;Dec 17;2020;0.713
Brazil;Dec 18;2020;0.714
Brazil;Dec 19;2020;0.714
Brazil;Dec 20;2020;0.713
Brazil;Dec 21;2020;0.711
Brazil;Dec 22;2020;0.708
Brazil;Dec 23;2020;0.707
Brazil;Dec 24;2020;0.71
Brazil;Dec 25;2020;0.713
Brazil;Dec 26;2020;0.71
Brazil;Dec 27;2020;0.709
Brazil;Dec 28;2020;0.708
Brazil;Dec 29;2020;0.708
Brazil;Dec 30;2020;0.713
Brazil;Dec 31;2020;0.714
Brazil;janv-01;2021;0.715
Brazil;janv-02;2021;0.718
Brazil;janv-03;2021;0.719
Brazil;janv-04;2021;0.722
Brazil;janv-05;2021;0.723
Brazil;janv-06;2021;0.725
Brazil;janv-07;2021;0.727
Brazil;janv-08;2021;0.729
Brazil;janv-09;2021;0.728
Brazil;janv-10;2021;0.727
Brazil;janv-11;2021;0.73
Brazil;janv-12;2021;0.731
Brazil;janv-13;2021;0.732
Brazil;janv-14;2021;0.733
Brazil;janv-15;2021;0.732
Brazil;janv-16;2021;0.734
Brazil;janv-17;2021;0.735
Brazil;janv-18;2021;0.737
Brazil;janv-19;2021;0.735
Brazil;janv-20;2021;0.731
Brazil;janv-21;2021;0.728
Brazil;janv-22;2021;0.725
Brazil;janv-23;2021;0.725
Brazil;janv-24;2021;0.725
Brazil;janv-25;2021;0.728
Brazil;janv-26;2021;0.728
Brazil;janv-27;2021;0.722
Brazil;janv-28;2021;0.723
Brazil;janv-29;2021;0.719
Brazil;janv-30;2021;0.719
Brazil;janv-31;2021;0.717
Brazil;Feb 1;2021;0.716
Brazil;Feb 2;2021;0.713
Brazil;Feb 3;2021;0.713
Brazil;Feb 4;2021;0.713
Brazil;Feb 5;2021;0.713
Brazil;Feb 6;2021;0.713
Brazil;Feb 7;2021;0.712
Brazil;Feb 8;2021;0.712
Brazil;Feb 9;2021;0.713
Brazil;Feb 10;2021;0.713
Brazil;Feb 11;2021;0.711
Brazil;Feb 12;2021;0.711
Brazil;Feb 13;2021;0.709
Brazil;Feb 14;2021;0.715
Brazil;Feb 15;2021;0.717
Brazil;Feb 16;2021;0.721
Brazil;Feb 17;2021;0.719
Brazil;Feb 18;2021;0.719
Brazil;Feb 19;2021;0.72
Brazil;Feb 20;2021;0.72
Brazil;Feb 21;2021;0.72
Brazil;Feb 22;2021;0.721
Brazil;Feb 23;2021;0.721
Brazil;Feb 24;2021;0.72
Brazil;Feb 25;2021;0.722
Brazil;Feb 26;2021;0.717
Brazil;Feb 27;2021;0.717
